courier,week,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17
319141,5,-6,66,105,0.0476,0.9524,107.1429,0.0476,3945.7714,0.8,10.63428762,48,16.568,5.32038095,0.8762,83.49621212,2,17
319141,6,3,60,100,0.05,0.95,104.3,0,3881.14,0.79,9.918332,37,17.2616,5.0705,0.84,79.55185185,4,11
319141,7,1,63,102,0.0784,0.9216,100,0.0098,4123.451,0.7843,8.18741667,23,21.06558824,4.84666667,0.8333,75.83994709,3,15
319141,8,0,64,110,0.0636,0.9364,112.3818,0.0455,4076.2455,0.8182,8.94682182,37,17.754,5.41218182,0.8455,83.38541667,4,12
319141,9,2,64,113,0.0442,0.9558,100.354,0.0177,4066.469,0.8142,8.55604602,31,19.30451327,4.88884956,0.8761,86.86762153,3,12
319141,10,-1,66,102,0.0392,0.9608,100,0,4152.2059,0.8824,8.56339412,34,17.46911765,4.84215686,0.9216,73.7516835,7,7
319141,11,6,65,112,0.0089,0.9911,100.4464,0.0268,4220.0089,0.9018,9.63422143,39,19.54794643,5.03607143,0.9107,81.31153846,3,17
319150,0,-73,73,66,0.0758,0.9242,100.9091,0.0303,2374.7879,0.6515,8.40681515,20,21.98,3.96954545,0.7121,52.3999239,3,70
319150,3,10,47,53,0.0943,0.9057,126.3019,0.0755,2622.3585,0.8113,7.66917925,12,16.55226415,5.24528302,0.8113,60.12765957,2,14
319150,4,-13,57,43,0.0698,0.9302,100.4651,0.0465,2319.2093,0.8837,9.09766512,15,15.72162791,3.88627907,0.8837,39.93469786,1,7
319150,5,-25,44,22,0,1,100,0,1759.9545,0.8636,10.50075455,8,14.78772727,3.79363636,0.7727,37.10353535,3,8
319150,7,-17,17,17,0.0588,0.9412,100,0,2261.8824,0.9412,5.97842941,2,20.20823529,3.82823529,0.9412,63.64542484,1,4
319162,0,7,40,50,0.16,0.84,100,0.02,6030.5,0.64,9.383664,20,17.2506,6.0482,0.74,71.73680556,2,7
319162,1,10,47,63,0.1746,0.8254,101.1111,0.0159,5451.9048,0.6667,8.72565238,19,17.16555556,5.77777778,0.7302,79.95685579,2,15
319162,2,2,57,71,0.2535,0.7465,100,0.0563,6168.7183,0.507,8.33309718,18,18.04183099,6.0071831,0.6197,67.74415205,3,24
319162,3,4,59,75,0.0933,0.9067,100.8,0.0133,4616.9867,0.7067,8.79021733,25,18.98413333,5.1652,0.7867,66.24435028,1,18
319162,4,-30,63,86,0.0814,0.9186,100,0.093,4615.3721,0.7093,10.05212791,33,16.93127907,5.13418605,0.814,71.39153439,4,10
319162,6,6,43,21,0,1,100,0.0476,4344.5714,0.8095,11.38017143,13,18.16285714,5.05571429,0.8571,34.86886305,1,2
319162,9,-14,54,41,0,1,100,0.0244,3749.439,0.9024,6.73169756,10,17.83195122,4.63146341,0.9024,36,3,2
319162,10,-10,40,21,0,1,100,0,3637.7619,0.9524,10.94444286,11,20.84714286,4.45666667,0.9524,27.73194444,2,5
319162,11,19,30,29,0.0345,0.9655,100,0,4874.3448,0.7931,9.0362069,12,18.55689655,5.22689655,0.931,49.59259259,1,5
319166,0,-4,43,38,0.1053,0.8947,100,0.0526,2481.9474,0.7632,11.3215,16,17.80868421,4.12368421,0.7632,49.49289406,2,5
319166,1,-11,39,43,0.093,0.907,100,0.0233,2245.2791,0.6047,8.71356977,14,16.79674419,3.94209302,0.6744,55.95299145,2,2
319166,2,-15,28,29,0.069,0.931,100,0.0345,2243,0.7931,8.86091724,8,21.35517241,3.95517241,0.8966,54.42063492,1,1
319166,3,-12,13,7,0,1,100,0,2328.1429,0.7143,8.70477143,4,22.17142857,4.00142857,0.7143,30.18376068,2,2
319182,5,-18,18,33,0.0909,0.9091,107.2727,0.0303,2149,0.7576,10.46919091,17,20.18090909,4.20939394,0.7273,79.34722222,2,12
319186,0,-10,10,7,0,1,100,0,2446.1429,0.7143,7.40951429,1,15.81,3.98428571,0.8571,31.825,1,6
319186,5,5,15,18,0,1,100,0,2089.5,0.9444,9.43981667,7,20.605,3.88833333,1,56.78518519,2,4
319197,0,7,26,32,0.0938,0.9063,100,0.1563,5159.5938,0.6563,10.99270938,14,23.9278125,5.5259375,0.75,79.59722222,1,8
319197,1,0,33,40,0.175,0.825,100.5,0.05,4606.575,0.475,10.5825,17,20.01725,5.12575,0.625,76.83670034,2,16
319197,2,-17,33,48,0.125,0.875,100.4167,0.0208,5073.4583,0.6042,11.33888125,25,17.43895833,5.36041667,0.6042,93.85353535,5,14
319197,4,-3,37,49,0.2041,0.7959,100,0.0204,5826.102,0.6531,8.66258776,16,16.68285714,5.7755102,0.6939,91.14039039,2,2
319197,5,-15,34,51,0.2157,0.7843,101.1765,0.0392,4409.3529,0.6471,11.49182941,25,19.14078431,5.13058824,0.7255,85.36111111,1,13
319197,7,0,28,37,0.1081,0.8919,100,0,3536.973,0.7838,10.66262432,21,18.79081081,4.67135135,0.8378,64.79960317,1,3
319197,8,-1,28,37,0.027,0.973,100,0.027,3927.3243,0.8649,10.12882703,12,24.99324324,4.7872973,0.9459,67.18253968,3,5
319197,9,-10,27,38,0.0263,0.9737,100,0.0263,4317.3684,0.8158,9.99868684,15,21.18,5.04921053,0.9211,74.51851852,3,2
319220,0,13,34,51,0.0392,0.9608,100,0.0784,2335.3333,0.6275,10.28496471,20,16.69803922,3.99941176,0.7059,82.70833333,1,16
319220,1,-8,47,66,0.1061,0.8939,100,0.0455,2195.4697,0.6667,11.34772727,28,19.24651515,4.00045455,0.7424,76.52836879,4,6
319220,2,-36,39,48,0.2917,0.7083,100,0.0625,2373.4375,0.4167,8.00693958,15,13.02604167,4.03,0.5208,73.78133903,1,11
319220,4,1,45,69,0.0725,0.9275,108.5652,0.0435,2362.0145,0.8116,10.17778261,25,20.96695652,4.46710145,0.7536,94.33271605,1,16
319220,5,-46,46,57,0.0702,0.9298,102.6316,0.0702,2126.8246,0.8421,9.12543509,19,37.20596491,3.96017544,0.8421,66.022343,3,14
319220,11,-1,14,23,0.0435,0.9565,100,0,1724.7826,0.8696,10.33623913,6,20.72173913,3.71869565,0.8261,78.06746032,2,1
319233,0,-21,37,35,0.0571,0.9429,173.5429,0.0857,4055.3429,0.6857,10.04000571,15,22.33742857,7.78542857,0.8571,38.62987988,1,23
319233,2,-12,29,36,0.0278,0.9722,146.3056,0.0556,3805.3611,0.7778,11.15046667,17,21.63222222,6.34194444,0.8889,56.99425287,2,4
319233,4,-10,24,36,0,1,114.8056,0,4123.0556,0.8889,10.1875,13,19.99777778,5.6275,0.9444,61.92013889,1,5
319233,6,31,29,30,0.0667,0.9333,100,0,4589.9333,0.6,11.30278,14,20.03,5.358,0.8667,48.56704981,1,2
319233,7,-7,60,95,0.0421,0.9579,100,0.0105,3476.9789,0.6526,10.10526421,40,17.73473684,4.58915789,0.8211,65.11666667,3,14
319233,8,-39,53,45,0,1,100,0.0222,3802.8222,0.8,8.93148,17,20.77111111,4.68088889,0.8444,36.78668763,1,7
319233,11,0,27,37,0,1,100,0,4790.2162,0.8649,9.54234865,14,19.08621622,5.24675676,0.8919,58.66358025,1,5
330791,3,22,19,22,0,1,100,0,4234.4091,0.7273,17.78105455,17,17.59818182,7.70227273,0.2727,78.88011696,1,11
330791,4,-38,41,47,0.0426,0.9574,102.1277,0,3902.2979,0.617,10.15922553,26,18.86723404,7.23361702,0.3617,64.81639566,1,7
331189,2,-15,27,39,0.0769,0.9231,116.1026,0.0769,4774.0769,0.8205,9.82094359,15,21.36794872,6.06128205,0.7949,85.07098765,1,5
331197,0,14,56,71,0.1127,0.8873,100.5634,0.0845,3794.831,0.6197,10.78192254,33,18.16211268,4.86929577,0.6338,70.79464286,3,8
331197,1,-10,70,94,0.0532,0.9468,100,0.0638,5442.3085,0.7021,9.87570532,39,20.08404255,5.69244681,0.8085,81.82698413,5,10
331197,2,-4,60,88,0.1023,0.8977,100,0.125,5140.0341,0.7273,10.10360114,36,20.66,5.53886364,0.7955,89.1537037,6,13
331197,3,2,56,88,0.0114,0.9886,101.3636,0.0568,4708.7841,0.7955,10.09432273,39,19.76284091,5.35795455,0.8523,86.40079365,2,9
331197,4,11,58,72,0,1,100,0.0278,4605.4444,0.8611,10.43263333,28,20.31430556,5.15125,0.875,69.19109195,5,14
331197,5,5,69,110,0.0727,0.9273,108.6,0.0364,3585.1,0.8,10.53121091,42,18.86063636,4.95309091,0.8636,81.59299517,8,28
331197,7,-21,82,117,0.1197,0.8803,100,0.0171,4310.8462,0.7436,11.10341624,57,19.34145299,5.07495726,0.7863,73.00982385,2,18
331197,8,-8,61,107,0.1402,0.8598,106.3178,0.0187,3932.0374,0.7009,8.48100187,35,17.88168224,4.99009346,0.757,78.01183971,2,16
331197,9,18,53,82,0.061,0.939,100,0,3790.8902,0.8659,9.85203049,33,21.22268293,4.76536585,0.8537,67.79559748,2,9
331197,10,-10,71,87,0.0575,0.9425,100,0,3698.7586,0.8046,9.70766092,38,18.83988506,4.69264368,0.8966,54.29303599,2,9
331197,11,-1,61,103,0.0194,0.9806,100,0,4251.3107,0.8738,8.10534078,25,20.49796117,4.98699029,0.9223,78.80054645,1,3
331205,1,-27,48,61,0.0656,0.9344,100,0.0656,5163.918,0.7869,11.13743279,32,19.50393443,5.6447541,0.7869,71.5150463,3,15
331205,2,-21,21,18,0.0556,0.9444,100,0,4524.3333,0.8333,10.34167778,7,21.83333333,4.905,0.8333,48.16534392,1,5
331238,0,-1,56,86,0.1047,0.8953,115.7093,0.0465,4860.6744,0.7442,9.96181744,32,16.54127907,5.78244186,0.7907,77.27678571,3,18
331238,4,2,57,109,0.1101,0.8899,112.3945,0.0917,4083.2936,0.8257,8.87905321,35,17.12807339,5.26284404,0.8257,85.17495127,1,12
331238,5,-2,59,101,0.1683,0.8317,115.5545,0.0198,4081.5644,0.7723,9.1879505,33,18.13673267,5.33891089,0.7822,74.87052731,1,8
331238,7,-4,58,110,0.1182,0.8818,106.1455,0,4052.4636,0.7818,8.79515091,34,18.95645455,5.09036364,0.8455,78.17049808,2,6
331238,8,6,54,82,0.0732,0.9268,109.2805,0,4116.8049,0.8293,10.0020378,26,20.8052439,5.39914634,0.8415,72.72273663,3,6
331238,9,-11,60,96,0.0417,0.9583,100.5208,0.0104,3279.6042,0.875,9.03316146,29,20.67645833,4.54375,0.9063,62.54490741,1,13
331238,11,-5,56,93,0.0215,0.9785,100,0,3916.1075,0.9032,8.83494839,25,17.45215054,4.80139785,0.9355,66.11359127,2,5
332226,4,-20,20,32,0.0938,0.9063,103.125,0.2188,4450.875,0.875,11.5770875,13,17.4421875,5.2915625,0.8438,89.15555556,2,1
333438,1,-8,32,38,0.0263,0.9737,100,0.0263,2277.9474,0.8684,10.82148684,16,21.44289474,4.07736842,0.8158,55.19791667,3,6
333438,3,-2,26,31,0,1,103.871,0.0323,2627.8065,0.8065,14.36236452,17,23.98096774,4.66064516,0.8065,70.18803419,2,25
333438,5,-4,33,53,0.0189,0.9811,128.3019,0,2220.9245,0.9623,8.18993774,10,22.06528302,5.02792453,0.9434,66.20791246,2,13
333438,9,-4,31,39,0.0769,0.9231,100,0,2265,0.7949,10.15427436,14,17.66051282,3.97153846,0.7949,58.72939068,1,5
333438,10,-27,27,29,0.069,0.931,102.7586,0.0345,2235,0.8276,7.37585517,5,19.75482759,4.05275862,0.8621,47.85802469,1,7
333447,2,14,35,20,0.1,0.9,101,0.2,5036.1,0.5,9.705,6,17.663,5.484,0.75,41.8484127,1,4
333447,3,-49,49,41,0.0244,0.9756,103.4146,0.0732,6675.0488,0.8293,9.02804878,15,17.2504878,5.91804878,0.9024,62.90306122,1,15
333465,1,17,40,71,0.1972,0.8028,100,0.0986,2460.2676,0.6056,8.7509338,20,20.55915493,4.07253521,0.662,78.49513889,3,12
333465,2,22,57,105,0.1048,0.8952,100,0.1429,2753.9238,0.7333,8.42190381,27,20.90666667,4.2207619,0.7619,84.82602339,2,17
333465,3,-32,79,138,0.1014,0.8986,100.7246,0.1594,2740.8841,0.7971,9.34964275,49,18.39434783,4.21398551,0.8116,80.40225035,2,33
333465,4,-16,47,80,0.1125,0.8875,104.1125,0.025,2466.4875,0.8,11.446255,29,16.8075,4.35575,0.8,82.73522459,3,11
333465,6,-23,76,148,0.1081,0.8919,107.8378,0.0405,2468.8311,0.7635,8.7020277,47,19.43418919,4.45972973,0.7973,81.85270468,4,36
333465,7,-35,53,88,0.0909,0.9091,101.6591,0,2195.5568,0.8068,9.76477045,33,17.27011364,4.07704545,0.8182,71.40985325,5,13
333465,8,20,18,36,0.0278,0.9722,100,0,2535.3056,0.8333,7.93565,12,19.48166667,4.10222222,0.8611,86.12191358,1,8
333465,9,4,38,74,0.0405,0.9595,100,0.0135,2515.6351,0.8784,8.32094459,25,16.91216216,4.08405405,0.8919,78.52777778,5,16
333465,11,-27,49,101,0.0099,0.9901,106.2871,0.0198,2305.5842,0.8911,7.79917426,27,18.57663366,4.24574257,0.9604,82.17403628,3,29
333475,0,17,33,64,0.0313,0.9688,100,0.0625,2721.0313,0.8281,10.3328125,26,21.73390625,4.33140625,0.8438,88.40824916,3,9
333475,1,-11,50,78,0.0385,0.9615,100,0.0897,2600.6282,0.8718,11.06559744,33,23.20717949,4.28064103,0.8846,75.13388889,1,15
333475,3,-17,17,29,0.0345,0.9655,100.6897,0.2069,2441.3448,0.8276,10.32241379,12,17.93103448,4.01931034,0.8621,74.97875817,2,5
333556,0,-1,68,107,0.0748,0.9252,100.5514,0.1215,4112.2804,0.8037,9.49299065,30,17.80728972,4.61299065,0.8411,82.06576797,2,43
333556,1,-3,67,87,0.0575,0.9425,106.4598,0.1264,4977.8046,0.7816,9.44712644,36,19.65356322,5.4891954,0.7701,77.20190713,4,18
333556,2,-9,64,71,0.1127,0.8873,100,0.1831,4641.4085,0.7606,10.73779577,32,21.12521127,5.1043662,0.8028,76.70789931,1,11
333556,3,-8,55,74,0.1216,0.8784,107.8108,0.1486,4189.4324,0.7162,9.18446081,21,21.22797297,6.12702703,0.7432,77.54494949,2,24
333556,4,22,47,68,0.0294,0.9706,113.1765,0.2794,4172.2647,0.8971,7.96667206,22,17.87647059,5.00735294,0.8971,81.46335697,1,15
333556,5,-2,69,86,0.1395,0.8605,102.093,0.0349,4414.314,0.7558,8.06221395,17,20.50383721,4.93372093,0.7326,77.29388084,4,30
333556,6,11,67,102,0.1373,0.8627,106.6078,0.1373,4543.7255,0.7451,8.37826765,31,16.94588235,5.15656863,0.7157,90.65091211,1,17
333556,7,-12,78,71,0.1127,0.8873,101.5493,0.0986,4101.6197,0.7465,10.43615775,29,22.09619718,4.93760563,0.8028,52.27635328,2,14
333556,9,-27,72,83,0.0482,0.9518,100.6024,0.0482,4172.5663,0.8554,8.77911566,26,19.92542169,4.91542169,0.8554,64.20408951,4,10
333556,10,21,45,49,0,1,101.2245,0.1633,4864.9796,0.6735,8.30067959,14,17.2222449,5.15469388,0.8776,73.31666667,5,7
333556,11,-10,66,65,0.0615,0.9385,109.2615,0.1077,4586.8769,0.8154,9.42026154,23,19.35061538,5.55938462,0.8615,57.82575758,7,18
333715,0,19,24,40,0.125,0.875,120.65,0.15,4046.225,0.85,10.8179175,19,22.24625,5.98025,0.825,103.7349537,2,19
333715,1,-8,43,64,0.0313,0.9688,123.4531,0.0781,3818.0938,0.8125,9.93255313,29,22.79296875,5.91359375,0.8594,82.40826873,3,4
333715,2,-11,35,39,0.1795,0.8205,100,0.0769,4666.5641,0.6667,10.48974872,20,16.97948718,5.1774359,0.6667,76.30793651,2,6
333715,3,-24,24,31,0.2581,0.7419,100.6452,0,4779.5806,0.6129,10.31451613,12,21.52129032,5.22935484,0.6774,79.37152778,2,8
333715,6,7,36,37,0.1622,0.8378,100,0.0541,4972.6216,0.6486,9.5972973,12,16.92918919,5.27108108,0.7838,63.95910494,2,6
333715,7,-27,43,45,0.1778,0.8222,100,0.0889,3791.9778,0.6,10.73666222,18,17.35577778,4.75977778,0.7333,60.51614987,2,6
333715,8,-16,16,12,0,1,100,0,3727.4167,0.9167,16.327775,9,25.48333333,5.0425,0.9167,45.23090278,1,1
333723,1,-3,22,34,0.1765,0.8235,100,0.0588,2591.1765,0.7059,9.58725588,9,18.16882353,4.19352941,0.7353,76.95833333,1,9
333723,2,-3,19,30,0.2667,0.7333,100,0.0333,2719.6,0.4667,10.66055,12,16.3,4.33566667,0.5,84.91081871,1,6
333723,4,5,20,28,0.1429,0.8571,105.3571,0.2143,2694.6429,0.6786,12.25177857,12,19.09714286,4.54285714,0.7143,80.73888889,1,3
333723,5,-12,25,27,0.1852,0.8148,100,0,2554.8889,0.5185,10.32468519,7,18.19111111,4.21703704,0.6296,61.89444444,3,2
333723,7,-8,15,21,0.0952,0.9048,100,0,2572.1429,0.7143,8.00396667,6,16.36904762,3.91190476,0.7619,59.66111111,2,2
333723,8,-7,7,10,0,1,100,0,2171.2,0.9,10.22833,4,33.441,4.054,0.9,62.40873016,1,1
333806,0,4,10,15,0.0667,0.9333,102,0.1333,2843.8,0.8667,14.85111333,11,17.22666667,4.522,0.8667,84.16944444,1,9
333806,1,-11,14,25,0.04,0.96,144.44,0.08,2520.36,0.96,11.822664,11,18.3232,6.2324,0.92,83.89087302,1,2
333806,2,14,3,5,0.2,0.8,100,0,1578.2,0.6,10.21334,3,10.74,3.622,0.6,60.9537037,1,1
333806,3,-17,17,26,0.1923,0.8077,100,0,2611.8846,0.6154,9.80577308,8,16.74846154,4.19307692,0.6538,71.8872549,1,2
333807,0,-3,38,63,0.0317,0.9683,100.1587,0.0317,2761.0159,0.7778,9.96640476,25,19.93825397,4.22349206,0.8254,78.80774854,2,16
333807,5,-6,26,18,0,1,100,0.1111,2313.9444,0.8889,10.74722222,7,17.75166667,4.10333333,0.8889,31.08333333,1,4
333807,8,6,24,35,0,1,100,0,2210.4,0.9143,9.41094857,14,17.91485714,3.94342857,0.9714,62.07523148,1,1
333807,10,0,29,20,0.05,0.95,100,0,2354.6,0.9,11.507515,10,15.9315,4.135,0.85,30.25383142,1,1
334919,0,3,20,45,0.0444,0.9556,119.5778,0.1111,3694.4667,0.8889,8.28221556,16,22.35355556,5.77844444,0.8889,100.7583333,1,6
334919,2,2,36,65,0.0923,0.9077,106.8769,0.1077,4284.4769,0.7077,10.48718462,25,21.03215385,5.44646154,0.7846,109.9645062,3,8
334919,3,2,38,64,0.0781,0.9219,101.875,0.1406,5091.9844,0.75,9.88749375,19,19.9465625,5.4534375,0.8125,101.5745614,4,12
334919,4,-1,40,68,0.1176,0.8824,110.0441,0.1471,4429.3088,0.7647,9.69852647,22,20.26,5.58338235,0.7941,92.18888889,1,8
334919,5,-6,39,72,0.125,0.875,110.7778,0.0417,3629.2222,0.6806,9.03518472,25,22.45513889,5.16027778,0.7361,93.91595442,3,34
334919,7,-2,38,60,0.1333,0.8667,102.3333,0.05,3750.5667,0.7333,8.28416667,19,19.7175,4.81283333,0.7667,83.07967836,5,3
334919,8,2,36,65,0.0615,0.9385,107.2,0.0615,3804.9231,0.7846,6.58410462,15,19.73692308,5.01923077,0.8462,91.48842593,1,8
334919,9,0,38,57,0.0351,0.9649,100,0.0175,4660.1579,0.8421,8.10380175,14,20.09912281,5.00280702,0.8772,88.42397661,2,6
334919,10,18,38,61,0.0328,0.9672,101.3115,0.0984,3897.8361,0.8361,6.58633443,12,21.00311475,4.72557377,0.8361,83.3369883,4,10
334951,0,-4,13,22,0,1,100,0.1818,2765.4545,0.8182,9.69621364,9,18.00909091,4.22090909,0.9091,81.1025641,2,1
334951,5,-19,41,58,0.069,0.931,114.2241,0.0517,2496.1724,0.7759,8.46092241,19,17.74724138,4.58172414,0.8793,62.55149051,2,4
334951,6,1,22,39,0,1,137.4103,0,2430.3333,0.8974,7.98205641,11,19.74358974,5.42461538,0.9744,77.21590909,1,3
334951,7,-3,23,33,0.0303,0.9697,122.9091,0.0303,2343.6061,0.8182,12.8070697,21,26.05848485,5.01666667,0.8182,68.86352657,2,8
334951,8,11,20,30,0.0333,0.9667,144.6667,0,2460.0333,0.8667,6.98944667,9,15.48833333,5.65,0.9,58.91944444,2,1
334951,9,1,31,41,0.0244,0.9756,100,0.0244,2606.9024,0.8049,9.86585366,15,18.21170732,4.21341463,0.8537,62.45967742,3,2
334951,10,-9,32,63,0,1,120.7302,0.0476,2341.8889,0.8413,8.38491429,19,21.68047619,4.88650794,0.8889,79.35416667,1,1
334951,11,14,23,40,0,1,115.25,0.025,2462.7,0.85,9.4408325,16,21.161,4.82125,0.85,81.12077295,1,3
335255,0,10,16,26,0.1154,0.8846,100,0.0385,7186,0.6923,9.79742308,9,17.24461538,6.67692308,0.6538,94.22916667,2,5
335255,2,9,21,30,0.0333,0.9667,101.6667,0.0333,5227.1667,0.7,9.66222,9,19.94,5.64066667,0.7667,81.40343915,1,14
335255,3,-24,30,40,0.125,0.875,100,0.025,7058.5,0.65,9.711665,15,22.28525,6.54675,0.725,88.50462963,1,8
335255,8,-6,6,6,0,1,100,0,3220.1667,1,8.9361,1,24.31666667,4.47833333,1,41.97222222,1,3
335257,2,2,11,10,0.1,0.9,100,0,5101.9,0.8,10.13666,3,26.52,5.563,0.8,47.81818182,1,1
335257,4,-4,16,23,0.3043,0.6957,100,0.1304,5381.0435,0.5217,8.25652174,4,14.52782609,5.62608696,0.5217,83.19965278,1,5
335264,0,23,43,51,0.1176,0.8824,100,0.0588,7744.2941,0.5882,9.37189804,19,17.35803922,7.02607843,0.7647,73.83914729,1,12
335264,1,-12,66,87,0.0575,0.9425,100,0.0345,6536.2184,0.7241,7.96360115,26,18.89988506,6.15528736,0.8621,74.74873737,2,23
335264,2,10,54,76,0.1053,0.8947,107.3816,0.0658,5349.5658,0.75,9.58705658,25,19.72697368,5.96342105,0.8026,76.55298354,1,20
335264,3,-11,64,80,0.1125,0.8875,101.125,0.0125,6191.425,0.725,7.99167,21,18.53375,5.958875,0.8,68.27821181,2,12
335264,4,-1,53,76,0.0921,0.9079,108.2237,0.1316,5106.9737,0.75,8.27982368,22,20.02618421,5.83157895,0.8289,74.25,2,9
335264,5,-10,52,53,0.1132,0.8868,103.2075,0.1509,6141.4151,0.5849,9.51069245,19,19.71188679,6.10018868,0.6792,56.63995727,2,35
335264,6,26,42,49,0.0204,0.9796,109.449,0.0408,4443.8571,0.7959,8.6255102,17,21.36428571,5.66938776,0.898,51.66666667,1,8
335264,7,-36,68,63,0.0159,0.9841,100,0.0635,4727.3651,0.8254,7.40635238,18,17.1152381,5.2252381,0.9048,38.39869281,1,11
335264,8,-2,32,17,0,1,100,0,6083.4118,0.7647,9.48431765,8,18.68235294,6.15470588,0.8824,30.14236111,1,16
335264,9,7,30,37,0.027,0.973,100.5405,0,4515.8378,0.8919,9.20135405,11,21.15648649,5.16621622,0.9459,58.51111111,2,5
335264,11,-18,68,73,0.0411,0.9589,100,0.0548,4748.3425,0.6849,8.14063562,23,17.86410959,5.08506849,0.7534,44.38031046,1,22
335280,0,29,15,11,0,1,100,0,1745.8182,1,13.26211818,10,21.32272727,3.88363636,1,29.61296296,1,1
335280,1,-20,44,75,0.0133,0.9867,104.7333,0.1467,5379.2667,0.8133,10.11755333,31,21.03746667,6.0512,0.8533,87.65530303,2,3
335280,3,-39,47,74,0.0135,0.9865,105.6081,0.0946,5474.0135,0.9054,11.04572027,36,20.74716216,6.18513514,0.8784,83.31914894,1,6
335280,6,-22,37,55,0.0364,0.9636,100,0,4599.9091,0.8364,10.04879636,22,19.22272727,5.22636364,0.8727,69.76126126,2,3
335365,0,-26,38,38,0.0263,0.9737,106.3158,0.0526,4455.3421,0.5263,9.62105526,20,21.67421053,7.93394737,0.2895,58.1878655,2,82
335365,1,13,12,14,0,1,102.8571,0,5076.8571,0.5,8.86667143,7,41.39714286,7.61142857,0.3571,66.64814815,2,11
335365,3,-15,19,27,0.0741,0.9259,103.7037,0,4783.4815,0.5556,8.1142,5,17.38185185,7.64740741,0.2963,72.77192982,1,13
335597,0,-1,48,47,0.0638,0.9362,100,0.1489,5236.4043,0.7872,9.84680426,14,17.92340426,5.49446809,0.7234,56.265625,3,5
335597,1,-3,47,65,0.0923,0.9077,100,0.0308,4969.1538,0.8462,9.92641077,23,19.01153846,5.50676923,0.8615,79.69739953,1,6
335597,2,7,44,62,0.0161,0.9839,100.7903,0.0968,5586.5323,0.9032,9.85484194,23,19.71903226,5.83419355,0.9032,86.54419192,1,7
335597,3,7,51,73,0.0137,0.9863,102.8767,0.0137,5805.1096,0.9178,11.53128356,40,20.56123288,6.14506849,0.9178,85.08877996,3,3
335597,4,19,58,76,0.0395,0.9605,100.3947,0.0526,4776.8684,0.8289,9.195175,25,18.62828947,5.34921053,0.8421,73.72509579,3,10
335597,5,9,77,112,0.0893,0.9107,101.2321,0.0179,4841.4464,0.7232,9.97753214,45,16.16607143,5.41580357,0.7679,76.56493506,4,24
335597,6,-2,86,117,0.094,0.906,100.4274,0,4240.2906,0.7009,10.32193675,49,16.84008547,5.03247863,0.7949,67.67861757,2,25
335597,7,-2,84,111,0.0631,0.9369,100,0.027,4498.0721,0.7568,9.03798198,35,16.88666667,5.18567568,0.8829,71.9077381,5,11
335597,8,-8,82,105,0.1333,0.8667,100,0.0095,5086.9524,0.6286,10.01254095,40,17.81228571,5.52104762,0.7524,74.41226287,2,13
335597,9,1,74,112,0.0804,0.9196,100.4554,0.0268,4430.3482,0.7589,8.93690536,34,18.78491071,5.01598214,0.8125,70.70082583,6,16
335597,10,-44,75,97,0.0515,0.9485,100.9588,0.0103,4381.9691,0.8557,8.45205979,30,19.17092784,5.04536082,0.8763,63.17222222,1,6
335597,11,-29,31,34,0,1,100.8824,0,4568.1471,0.8824,8.72107353,10,19.66588235,5.24470588,0.9412,56.15412186,3,3
335654,0,12,47,62,0.1452,0.8548,100,0.0323,8753.8065,0.6613,7.78413871,19,19.92096774,7.41129032,0.6935,75.64184397,2,12
335654,1,-2,59,71,0.0282,0.9718,100.4225,0.0845,7218.169,0.7042,7.86244366,21,17.48225352,6.56605634,0.7465,66.3747646,6,12
335654,2,4,57,63,0.0794,0.9206,100.6349,0.0635,5916.8889,0.8571,8.56587143,16,18.68507937,5.88634921,0.8413,57.24025341,1,10
335654,3,-4,61,75,0.0533,0.9467,101.2,0.08,6633.64,0.88,7.371112,19,16.99093333,6.11413333,0.8533,63.27686703,5,16
335654,4,4,57,67,0.1194,0.8806,100,0.0597,6635.6866,0.7164,8.97761045,21,22.61313433,6.39656716,0.7313,66.65204678,1,14
335654,6,-1,59,60,0.0667,0.9333,102.0833,0,5455.35,0.75,7.19833167,15,17.90033333,5.61766667,0.8,47.0673258,1,12
335654,7,-8,58,52,0.0577,0.9423,101.3077,0.0192,3792.6731,0.7885,11.03172692,19,20.30153846,5.02115385,0.8269,45.22222222,1,7
335654,8,0,50,71,0.0986,0.9014,100,0.0423,4774.0282,0.7606,6.98544225,13,19.05183099,5.26098592,0.8028,66.11444444,1,10
335654,9,-6,50,52,0.0192,0.9808,100,0.0192,3754.25,0.9231,8.11186538,19,19.355,4.63115385,0.9423,44.74277778,1,9
335654,10,-13,44,39,0.0256,0.9744,100,0,4590.6154,0.8718,6.71111538,9,17.82538462,4.97384615,0.9231,38.35353535,1,8
335654,11,-4,31,24,0,1,100,0,3766.6667,0.9167,8.1409625,5,19.25,4.64,0.9167,36.60215054,2,9
335657,1,13,30,51,0.0392,0.9608,100,0.0196,2699.8431,0.8431,10.02254706,16,18.25647059,4.23686275,0.902,94.42962963,3,3
335657,2,-14,43,68,0.0441,0.9559,100.7353,0.1176,2701.0735,0.7941,9.56544265,23,20.12691176,4.31955882,0.8382,84.90568475,2,10
