,courier,feature_1_x,feature_2_x,week,feature_1_y,feature_2_y,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17
1156,136059,a,23.0,,,,,,,,,,,,,,,,,,
1157,136068,b,34.0,,,,,,,,,,,,,,,,,,
1158,136292,a,39.0,0.0,-30.0,34.0,58.0,0.069,0.9309999999999999,100.0,0.0,5026.2241,0.6552,9.30574828,21.0,21.4487931,5.36086207,0.7414,92.66094771,2.0,10.0
1159,136292,a,39.0,3.0,15.0,21.0,33.0,0.0606,0.9394,101.8182,0.0909,5482.4848,0.8485,13.39747576,21.0,23.28181818,5.80484848,0.9091,96.11640212,1.0,11.0
1160,136292,a,39.0,4.0,-36.0,36.0,47.0,0.1064,0.8936,100.0,0.0638,4129.6809,0.7659999999999999,10.69077447,22.0,18.72723404,4.87404255,0.8298,77.23611111,1.0,2.0
1161,137444,b,1.0,,,,,,,,,,,,,,,,,,
1162,137591,c,1.0,,,,,,,,,,,,,,,,,,
1163,137592,c,1.0,,,,,,,,,,,,,,,,,,
1164,137601,a,23.0,,,,,,,,,,,,,,,,,,
1165,137607,b,29.0,,,,,,,,,,,,,,,,,,
1166,137608,b,26.0,,,,,,,,,,,,,,,,,,
1167,137611,b,45.0,,,,,,,,,,,,,,,,,,
1168,137616,b,20.0,,,,,,,,,,,,,,,,,,
1169,137617,b,21.0,,,,,,,,,,,,,,,,,,
1170,137850,b,19.0,,,,,,,,,,,,,,,,,,
1171,137867,a,20.0,,,,,,,,,,,,,,,,,,
1172,137870,a,23.0,,,,,,,,,,,,,,,,,,
1173,137877,b,29.0,,,,,,,,,,,,,,,,,,
1174,137880,a,36.0,,,,,,,,,,,,,,,,,,
1175,137909,b,18.0,,,,,,,,,,,,,,,,,,
1176,137955,b,,,,,,,,,,,,,,,,,,,
1177,137961,b,,,,,,,,,,,,,,,,,,,
1178,137964,b,,,,,,,,,,,,,,,,,,,
1179,137967,b,,,,,,,,,,,,,,,,,,,
1180,137969,b,,,,,,,,,,,,,,,,,,,
1181,137970,b,,,,,,,,,,,,,,,,,,,
1182,138151,b,,,,,,,,,,,,,,,,,,,
1183,138155,b,,,,,,,,,,,,,,,,,,,
1184,138158,b,,,,,,,,,,,,,,,,,,,
1185,138160,b,,,,,,,,,,,,,,,,,,,
1186,138225,a,,,,,,,,,,,,,,,,,,,
1187,138693,b,,,,,,,,,,,,,,,,,,,
1188,139327,b,,,,,,,,,,,,,,,,,,,
1189,139543,a,24.0,,,,,,,,,,,,,,,,,,
1190,139548,a,30.0,,,,,,,,,,,,,,,,,,
1191,139550,a,28.0,,,,,,,,,,,,,,,,,,
1192,139551,a,48.0,,,,,,,,,,,,,,,,,,
1193,139552,a,55.0,,,,,,,,,,,,,,,,,,
1194,139554,a,26.0,,,,,,,,,,,,,,,,,,
1195,139555,a,23.0,,,,,,,,,,,,,,,,,,
1196,139557,a,36.0,,,,,,,,,,,,,,,,,,
1197,139642,a,27.0,,,,,,,,,,,,,,,,,,
1198,139645,a,22.0,,,,,,,,,,,,,,,,,,
1199,139868,b,30.0,,,,,,,,,,,,,,,,,,
1200,140246,a,38.0,,,,,,,,,,,,,,,,,,
1201,140250,a,44.0,,,,,,,,,,,,,,,,,,
1202,140252,a,38.0,,,,,,,,,,,,,,,,,,
1203,140322,b,,,,,,,,,,,,,,,,,,,
1204,140340,b,,,,,,,,,,,,,,,,,,,
1205,140364,a,49.0,,,,,,,,,,,,,,,,,,
1206,140366,b,31.0,,,,,,,,,,,,,,,,,,
1207,140369,b,47.0,,,,,,,,,,,,,,,,,,
1208,140370,b,34.0,,,,,,,,,,,,,,,,,,
1209,140374,a,41.0,0.0,-6.0,50.0,85.0,0.0941,0.9059,120.7765,0.0824,5177.3765,0.7529,9.52627294,26.0,19.79894118,6.59788235,0.8,80.19277778,4.0,10.0
1210,140374,a,41.0,1.0,-18.0,44.0,55.0,0.0364,0.9636,100.0,0.0364,6050.4,0.7455,10.04908909,21.0,22.74,6.11745455,0.8182,61.51704545,4.0,4.0
1211,140374,a,41.0,7.0,-41.0,59.0,88.0,0.0227,0.9773,101.1136,0.0114,4063.2955,0.8636,7.59280568,23.0,19.46102273,4.94352273,0.8523,63.95244821,1.0,5.0
1212,140374,a,41.0,8.0,-7.0,18.0,8.0,0.0,1.0,100.0,0.0,6164.0,1.0,9.0229125,3.0,27.98,6.115,1.0,22.19444444,1.0,1.0
1213,141509,a,58.0,,,,,,,,,,,,,,,,,,
1214,142056,b,20.0,,,,,,,,,,,,,,,,,,
1215,142076,b,27.0,,,,,,,,,,,,,,,,,,
1216,142078,b,20.0,,,,,,,,,,,,,,,,,,
1217,142081,b,26.0,,,,,,,,,,,,,,,,,,
1218,142083,b,43.0,,,,,,,,,,,,,,,,,,
1219,142084,b,27.0,,,,,,,,,,,,,,,,,,
1220,142087,b,21.0,,,,,,,,,,,,,,,,,,
1221,142088,b,35.0,,,,,,,,,,,,,,,,,,
1222,142091,b,19.0,,,,,,,,,,,,,,,,,,
1223,142093,b,19.0,,,,,,,,,,,,,,,,,,
1224,142094,b,20.0,,,,,,,,,,,,,,,,,,
1225,142095,a,19.0,,,,,,,,,,,,,,,,,,
1226,142097,b,19.0,,,,,,,,,,,,,,,,,,
1227,142098,b,21.0,,,,,,,,,,,,,,,,,,
1228,142100,b,24.0,,,,,,,,,,,,,,,,,,
1229,142101,b,20.0,,,,,,,,,,,,,,,,,,
1230,142102,b,23.0,,,,,,,,,,,,,,,,,,
1231,142103,b,21.0,,,,,,,,,,,,,,,,,,
1232,142104,b,21.0,,,,,,,,,,,,,,,,,,
1233,142107,b,20.0,,,,,,,,,,,,,,,,,,
1234,142109,b,33.0,,,,,,,,,,,,,,,,,,
1235,142112,b,17.0,,,,,,,,,,,,,,,,,,
1236,142113,b,20.0,,,,,,,,,,,,,,,,,,
1237,142532,b,21.0,,,,,,,,,,,,,,,,,,
1238,142535,b,19.0,,,,,,,,,,,,,,,,,,
1239,142540,b,44.0,,,,,,,,,,,,,,,,,,
1240,142546,b,26.0,,,,,,,,,,,,,,,,,,
1241,142599,a,37.0,0.0,-1.0,53.0,88.0,0.0909,0.9091,110.4432,0.1023,4868.7273,0.75,9.72784091,29.0,22.44738636,5.81102273,0.7727,93.51205451,1.0,25.0
1242,142599,a,37.0,1.0,-20.0,52.0,78.0,0.1795,0.8205,111.9359,0.0769,4814.3974,0.6026,9.08674872,33.0,18.50769231,5.7774359,0.6667,87.97702991,3.0,32.0
1243,142599,a,37.0,2.0,16.0,32.0,35.0,0.0571,0.9429,100.0,0.1143,4503.1143,0.6,9.062380000000001,11.0,17.27142857,4.90142857,0.7429,63.05381944,1.0,14.0
1244,142599,a,37.0,3.0,-48.0,48.0,53.0,0.1509,0.8491,100.0,0.0943,4181.3208,0.7170000000000001,7.28490755,14.0,18.06264151,4.77528302,0.7736,53.42766204,1.0,5.0
1245,142606,a,34.0,,,,,,,,,,,,,,,,,,
1246,142620,a,26.0,,,,,,,,,,,,,,,,,,
1247,142623,a,27.0,,,,,,,,,,,,,,,,,,
1248,142624,a,28.0,,,,,,,,,,,,,,,,,,
1249,142687,a,35.0,1.0,1.0,13.0,21.0,0.1429,0.8571,100.0,0.0476,4384.5714,0.8571,8.0698381,6.0,25.92952381,5.0847619,0.8571,76.60897436,1.0,6.0
1250,142687,a,35.0,2.0,1.0,14.0,22.0,0.0,1.0,120.6364,0.1364,5286.8182,0.8182,11.21818182,12.0,22.94818182,6.87136364,0.8182,86.90079365,1.0,4.0
1251,143007,a,1.0,,,,,,,,,,,,,,,,,,
1252,143042,b,,,,,,,,,,,,,,,,,,,
1253,143063,a,32.0,,,,,,,,,,,,,,,,,,
1254,143065,a,32.0,0.0,-7.0,51.0,78.0,0.0769,0.9231,100.0,0.0128,5472.8333,0.7179,8.95277179,29.0,18.05923077,5.65217949,0.8077,84.64542484,5.0,18.0
1255,143065,a,32.0,1.0,13.0,44.0,67.0,0.0746,0.9254,107.0299,0.0597,5774.0299,0.7612,7.83954478,16.0,20.75492537,6.21880597,0.7909999999999999,86.68686869,2.0,2.0
1256,143065,a,32.0,2.0,-13.0,57.0,91.0,0.0879,0.9121,107.3956,0.0549,5485.2967,0.7473,7.89048022,22.0,18.4943956,5.99714286,0.8022,84.92300195,2.0,29.0
1257,143065,a,32.0,3.0,19.0,44.0,74.0,0.0541,0.9459,111.7568,0.1216,5889.1622,0.8378,7.90788784,19.0,19.08405405,6.73540541,0.8649,79.20517677,3.0,9.0
1258,143065,a,32.0,4.0,3.0,63.0,99.0,0.1616,0.8384,107.8889,0.0101,4913.8788,0.6162,8.37053939,30.0,17.15070707,5.81060606,0.6869,83.94091711,6.0,19.0
1259,143065,a,32.0,5.0,0.0,66.0,100.0,0.14,0.86,108.88,0.07,5287.82,0.63,8.150661,25.0,19.4004,6.0645,0.71,83.92592593,4.0,33.0
1260,143065,a,32.0,6.0,-13.0,66.0,102.0,0.1765,0.8235,100.0,0.0196,4594.9314,0.6373,7.52058922,23.0,19.10362745,5.17431373,0.7059,72.37542088,1.0,14.0
1261,143065,a,32.0,7.0,2.0,53.0,82.0,0.122,0.878,100.0,0.0,4790.8415,0.6707,8.30121829,20.0,15.41487805,5.24097561,0.7805,81.31708595,2.0,12.0
1262,143065,a,32.0,8.0,10.0,55.0,94.0,0.1702,0.8298,100.3191,0.0532,4114.234,0.6277,7.86826489,24.0,14.77914894,4.86404255,0.6915,84.08737374,6.0,15.0
1263,143065,a,32.0,9.0,0.0,65.0,101.0,0.0693,0.9307,100.0,0.0099,4903.3267,0.7525,7.78102277,25.0,20.11643564,5.33673267,0.7822,77.23461538,1.0,15.0
1264,143065,a,32.0,10.0,1.0,65.0,90.0,0.0778,0.9222,100.0,0.0111,4938.0,0.7444,8.58055333,30.0,19.87322222,5.409,0.8,67.54487179,1.0,8.0
1265,143065,a,32.0,11.0,-6.0,66.0,105.0,0.0381,0.9619,100.0,0.0381,5050.6857,0.7429,7.38317429,24.0,19.37228571,5.27771429,0.8286,77.09722222,4.0,18.0
1266,143073,b,,,,,,,,,,,,,,,,,,,
1267,143165,a,25.0,0.0,-1.0,21.0,30.0,0.1,0.9,142.2,0.2,2594.4667,0.8333,8.22834,8.0,24.70833333,5.76666667,0.8333,58.27248677,1.0,3.0
1268,143167,a,34.0,,,,,,,,,,,,,,,,,,
1269,143171,a,38.0,,,,,,,,,,,,,,,,,,
1270,143173,b,30.0,,,,,,,,,,,,,,,,,,
1271,143175,b,40.0,1.0,-26.0,26.0,15.0,0.0,1.0,165.6,0.2,2798.6,0.6,10.80221333,6.0,16.03066667,7.716,0.6667,30.46474359,1.0,5.0
1272,143179,a,45.0,,,,,,,,,,,,,,,,,,
1273,143227,a,33.0,1.0,-13.0,66.0,82.0,0.1098,0.8902,100.0,0.0366,3938.1707,0.6707,8.92723171,34.0,17.76426829,4.74878049,0.7195,79.74074074,3.0,16.0
1274,143227,a,33.0,3.0,-14.0,47.0,47.0,0.1489,0.8511,100.4255,0.0638,4893.4894,0.6596,8.93368085,16.0,17.55446809,5.23787234,0.7234,75.02718676,2.0,13.0
1275,143227,a,33.0,4.0,8.0,33.0,39.0,0.0769,0.9231,104.6154,0.3333,5363.1795,0.8205,8.51196923,13.0,23.60333333,5.43333333,0.7436,78.73063973,2.0,12.0
1276,143227,a,33.0,5.0,-7.0,41.0,46.0,0.0435,0.9565,102.1739,0.0435,4081.1087,0.7174,9.94274783,15.0,23.12108696,5.04673913,0.7609,78.07384824,1.0,8.0
1277,143227,a,33.0,6.0,8.0,34.0,46.0,0.0652,0.9348,102.1739,0.087,3797.5652,0.8478,10.71268261,20.0,19.05195652,4.81869565,0.8261,81.73529412,2.0,4.0
1278,143227,a,33.0,7.0,-21.0,42.0,45.0,0.1333,0.8667,102.4444,0.0667,3915.4667,0.7111,9.44740667,19.0,21.47866667,4.91666667,0.7111,73.1494709,1.0,11.0
1279,143227,a,33.0,10.0,9.0,33.0,57.0,0.0175,0.9825,111.1754,0.1754,4041.7719,0.8772,6.38655088,13.0,19.82122807,5.16421053,0.8772,96.76010101,3.0,7.0
1280,143227,a,33.0,11.0,-11.0,42.0,56.0,0.0,1.0,109.9107,0.0357,3979.375,0.875,8.83155179,20.0,19.47625,5.2,0.8929,77.34126984,9.0,11.0
1281,143612,a,42.0,,,,,,,,,,,,,,,,,,
1282,143617,a,27.0,,,,,,,,,,,,,,,,,,
1283,143690,b,,,,,,,,,,,,,,,,,,,
1284,143691,c,,,,,,,,,,,,,,,,,,,
1285,143692,b,,7.0,38.0,24.0,14.0,0.0,1.0,100.0,0.0,3884.3571,0.7143,8.50476429,5.0,25.17571429,7.17785714,0.3571,30.608796299999998,1.0,4.0
1286,143692,b,,8.0,-62.0,62.0,62.0,0.0968,0.9032,100.3226,0.0,4149.1452,0.629,8.5871,21.0,19.1183871,7.36419355,0.4677,54.76926523,1.0,16.0
1287,143694,b,,,,,,,,,,,,,,,,,,,
1288,143695,b,,,,,,,,,,,,,,,,,,,
1289,143697,b,,,,,,,,,,,,,,,,,,,
1290,143699,b,,,,,,,,,,,,,,,,,,,
1291,143700,b,,,,,,,,,,,,,,,,,,,
1292,143702,b,,,,,,,,,,,,,,,,,,,
1293,143751,b,28.0,,,,,,,,,,,,,,,,,,
1294,143752,a,32.0,,,,,,,,,,,,,,,,,,
1295,143785,b,20.0,,,,,,,,,,,,,,,,,,
1296,145514,b,,,,,,,,,,,,,,,,,,,
1297,146017,b,23.0,,,,,,,,,,,,,,,,,,
1298,146019,b,21.0,,,,,,,,,,,,,,,,,,
1299,146020,b,39.0,,,,,,,,,,,,,,,,,,
1300,146024,b,29.0,,,,,,,,,,,,,,,,,,
1301,146128,b,47.0,,,,,,,,,,,,,,,,,,
1302,146182,b,,0.0,-3.0,19.0,15.0,0.2,0.8,100.0,0.0,5517.4,0.4667,8.25000667,5.0,17.55266667,8.646,0.5333,48.78070175,1.0,11.0
1303,146182,b,,3.0,-23.0,30.0,37.0,0.027000000000000003,0.973,101.8919,0.027000000000000003,4938.973,0.4595,7.41351351,14.0,24.2727027,8.26432432,0.5405,70.00925926,2.0,39.0
1304,146188,b,28.0,,,,,,,,,,,,,,,,,,
1305,146201,a,29.0,4.0,-8.0,8.0,13.0,0.0769,0.9231,100.0,0.2308,4609.6154,0.7692,8.07178462,3.0,24.29615385,5.04923077,0.7692,91.77777778,1.0,3.0
1306,146214,a,24.0,,,,,,,,,,,,,,,,,,
1307,146434,b,23.0,,,,,,,,,,,,,,,,,,
1308,146735,b,26.0,,,,,,,,,,,,,,,,,,
1309,146848,b,29.0,,,,,,,,,,,,,,,,,,
1310,146857,d,20.0,,,,,,,,,,,,,,,,,,
1311,146864,b,27.0,,,,,,,,,,,,,,,,,,
1312,146866,b,29.0,,,,,,,,,,,,,,,,,,
1313,146869,a,21.0,0.0,-3.0,35.0,68.0,0.0735,0.9265,116.8235,0.1471,3570.4559,0.8529,9.46715882,24.0,20.23235294,5.33647059,0.8382,86.92222222,2.0,14.0
1314,146869,a,21.0,1.0,-32.0,32.0,63.0,0.0794,0.9206,134.5397,0.254,3050.2540000000004,0.7619,10.08598254,22.0,17.07555556,5.9915873,0.873,86.99565972,2.0,3.0
1315,146869,a,21.0,5.0,-49.0,49.0,74.0,0.2432,0.7568,101.4865,0.0541,4011.4459,0.5946,7.26937027,14.0,15.88054054,4.78689189,0.7027,73.48582766,2.0,10.0
1316,146869,a,21.0,9.0,-48.0,48.0,60.0,0.1167,0.8833,101.6667,0.1,4392.1667,0.7,7.23583667,10.0,18.99683333,4.9965,0.7833,64.25752315,1.0,4.0
1317,147327,b,1.0,,,,,,,,,,,,,,,,,,
1318,147331,a,1.0,,,,,,,,,,,,,,,,,,
1319,147339,b,1.0,,,,,,,,,,,,,,,,,,
1320,147498,b,24.0,,,,,,,,,,,,,,,,,,
1321,147499,b,24.0,,,,,,,,,,,,,,,,,,
1322,147503,b,28.0,,,,,,,,,,,,,,,,,,
1323,147509,a,30.0,,,,,,,,,,,,,,,,,,
1324,147516,a,1.0,,,,,,,,,,,,,,,,,,
1325,147519,a,1.0,,,,,,,,,,,,,,,,,,
1326,147524,b,1.0,,,,,,,,,,,,,,,,,,
1327,147527,a,1.0,,,,,,,,,,,,,,,,,,
1328,147530,b,0.0,,,,,,,,,,,,,,,,,,
1329,147622,a,45.0,0.0,-3.0,31.0,38.0,0.0789,0.9211,100.0,0.0526,5753.4737,0.7105,15.01271842,21.0,18.81631579,6.10894737,0.6842,76.74641577,3.0,17.0
1330,147622,a,45.0,2.0,11.0,30.0,50.0,0.0,1.0,103.8,0.04,5022.6,0.9,10.580336,20.0,20.7858,5.7742,1.0,87.73888889,1.0,3.0
1331,147622,a,45.0,3.0,1.0,41.0,62.0,0.0161,0.9839,109.7097,0.129,5367.9677,0.871,11.28172097,32.0,20.58370968,6.2666129,0.8871,85.19376694,2.0,2.0
1332,147622,a,45.0,4.0,0.0,42.0,64.0,0.0156,0.9844,100.0,0.0313,4758.0,0.9219,10.54192969,25.0,18.69375,5.43046875,0.9219,86.76984127,2.0,4.0
1333,147622,a,45.0,5.0,-34.0,42.0,55.0,0.0727,0.9273,101.0909,0.0364,4201.7273,0.8,11.28514727,26.0,16.20836364,5.21781818,0.8545,66.85780423,3.0,10.0
1334,147622,a,45.0,6.0,-8.0,8.0,10.0,0.0,1.0,100.0,0.0,2793.4,0.7,12.203330000000001,7.0,18.592,4.387,0.9,62.86805556,3.0,3.0
1335,147622,a,45.0,11.0,2.0,20.0,33.0,0.0,1.0,100.0,0.0,3958.4545,0.9091,9.16515455,11.0,18.35454545,4.88333333,0.9091,74.29027778,1.0,2.0
1336,147629,b,26.0,,,,,,,,,,,,,,,,,,
1337,147897,b,20.0,,,,,,,,,,,,,,,,,,
1338,147899,b,18.0,,,,,,,,,,,,,,,,,,
1339,147901,b,18.0,,,,,,,,,,,,,,,,,,
1340,147902,b,18.0,,,,,,,,,,,,,,,,,,
1341,147903,b,22.0,,,,,,,,,,,,,,,,,,
1342,147904,b,22.0,,,,,,,,,,,,,,,,,,
1343,147905,b,23.0,,,,,,,,,,,,,,,,,,
1344,147908,b,18.0,,,,,,,,,,,,,,,,,,
1345,147909,a,22.0,,,,,,,,,,,,,,,,,,
1346,147911,b,22.0,,,,,,,,,,,,,,,,,,
1347,147912,a,19.0,,,,,,,,,,,,,,,,,,
1348,147919,b,22.0,,,,,,,,,,,,,,,,,,
1349,147920,b,20.0,,,,,,,,,,,,,,,,,,
1350,147926,a,21.0,,,,,,,,,,,,,,,,,,
1351,147927,b,24.0,,,,,,,,,,,,,,,,,,
1352,147928,b,19.0,,,,,,,,,,,,,,,,,,
1353,147930,b,20.0,,,,,,,,,,,,,,,,,,
1354,147931,b,22.0,,,,,,,,,,,,,,,,,,
1355,147932,b,20.0,,,,,,,,,,,,,,,,,,
1356,147933,b,22.0,,,,,,,,,,,,,,,,,,
1357,147934,b,23.0,,,,,,,,,,,,,,,,,,
1358,147935,b,24.0,,,,,,,,,,,,,,,,,,
1359,148016,b,20.0,,,,,,,,,,,,,,,,,,
1360,148019,a,32.0,1.0,14.0,7.0,8.0,0.0,1.0,100.0,0.0,5925.0,1.0,6.0916625,0.0,16.9,5.8625,0.875,56.69444444,1.0,2.0
1361,148019,a,32.0,3.0,23.0,14.0,21.0,0.0476,0.9524,100.0,0.0476,5496.619000000001,0.9048,7.12301905,4.0,14.81190476,5.67666667,0.9048,67.91269841,2.0,3.0
1362,148019,a,32.0,4.0,-25.0,37.0,64.0,0.0781,0.9219,108.6094,0.0781,5494.8438,0.8125,8.70651406,22.0,20.96359375,6.1325,0.8438,91.22597598,2.0,11.0
1363,148021,a,38.0,,,,,,,,,,,,,,,,,,
1364,148167,a,34.0,,,,,,,,,,,,,,,,,,
1365,148170,b,,,,,,,,,,,,,,,,,,,
1366,150476,b,1.0,,,,,,,,,,,,,,,,,,
1367,151169,a,23.0,,,,,,,,,,,,,,,,,,
1368,151179,a,22.0,,,,,,,,,,,,,,,,,,
1369,151284,a,20.0,,,,,,,,,,,,,,,,,,
1370,151388,b,19.0,,,,,,,,,,,,,,,,,,
1371,152038,b,23.0,,,,,,,,,,,,,,,,,,
1372,152049,b,20.0,,,,,,,,,,,,,,,,,,
1373,152051,b,19.0,,,,,,,,,,,,,,,,,,
1374,152086,b,23.0,,,,,,,,,,,,,,,,,,
1375,152148,b,,,,,,,,,,,,,,,,,,,
1376,152188,b,31.0,,,,,,,,,,,,,,,,,,
1377,152220,b,,,,,,,,,,,,,,,,,,,
1378,152538,a,26.0,,,,,,,,,,,,,,,,,,
1379,152546,a,40.0,,,,,,,,,,,,,,,,,,
1380,152658,a,0.0,,,,,,,,,,,,,,,,,,
1381,152715,a,33.0,0.0,-2.0,34.0,56.0,0.0179,0.9821,111.4643,0.1607,4937.9286,0.7857,8.71369107,19.0,24.43803571,6.2625,0.8393,79.22794118,1.0,8.0
1382,152715,a,33.0,1.0,-3.0,32.0,50.0,0.0,1.0,100.0,0.08,5492.88,0.94,8.736998,18.0,21.5896,5.7586,0.9,79.828125,1.0,5.0
1383,152715,a,33.0,2.0,-4.0,29.0,49.0,0.0,1.0,107.5102,0.0204,4950.6327,0.8776,9.95238367,17.0,18.70897959,5.98265306,0.898,95.79118774,1.0,7.0
1384,152715,a,33.0,4.0,-5.0,31.0,48.0,0.0,1.0,101.8125,0.0208,4280.875,0.9375,12.27812083,24.0,22.97104167,5.31020833,0.9375,84.28046595,2.0,1.0
1385,152715,a,33.0,5.0,5.0,26.0,32.0,0.0,1.0,100.0,0.0625,4087.9688,0.875,13.065625,19.0,20.204375,4.931875,0.875,60.55235043,2.0,9.0
1386,152715,a,33.0,6.0,0.0,31.0,46.0,0.0,1.0,114.6957,0.0,2033.1957,0.9783,10.47427609,17.0,20.47869565,4.51586957,0.9783,52.35035842,1.0,1.0
1387,152715,a,33.0,8.0,-2.0,27.0,38.0,0.0263,0.9737,100.7895,0.0263,2506.4211,0.8947,8.42236053,14.0,22.64184211,4.28026316,0.8684,58.07818929999999,1.0,1.0
1388,152715,a,33.0,10.0,0.0,29.0,46.0,0.0,1.0,114.6957,0.0,2850.3478,1.0,7.15833043,12.0,18.44565217,4.82108696,1.0,61.43773946,1.0,3.0
1389,152718,a,22.0,,,,,,,,,,,,,,,,,,
1390,153164,b,19.0,,,,,,,,,,,,,,,,,,
1391,153165,a,19.0,,,,,,,,,,,,,,,,,,
1392,153166,b,20.0,,,,,,,,,,,,,,,,,,
1393,153167,b,18.0,,,,,,,,,,,,,,,,,,
1394,153168,b,18.0,,,,,,,,,,,,,,,,,,
1395,153170,b,36.0,,,,,,,,,,,,,,,,,,
1396,153172,d,23.0,,,,,,,,,,,,,,,,,,
1397,153209,b,29.0,,,,,,,,,,,,,,,,,,
1398,153224,a,36.0,,,,,,,,,,,,,,,,,,
1399,153234,b,,,,,,,,,,,,,,,,,,,
1400,153255,b,,,,,,,,,,,,,,,,,,,
1401,153258,b,34.0,,,,,,,,,,,,,,,,,,
1402,153333,a,21.0,,,,,,,,,,,,,,,,,,
1403,153335,b,,,,,,,,,,,,,,,,,,,
1404,153347,a,38.0,1.0,13.0,45.0,41.0,0.1463,0.8537,100.0,0.0488,4254.8537,0.7073,7.09023659,8.0,18.24,4.78926829,0.7073,46.00432099,1.0,5.0
1405,153347,a,38.0,2.0,-10.0,58.0,95.0,0.1368,0.8632,100.0,0.0421,4274.7474,0.7368,8.06000105,29.0,17.67526316,4.92178947,0.8,84.64176245,4.0,13.0
1406,153347,a,38.0,4.0,14.0,51.0,88.0,0.1136,0.8864,119.3864,0.1477,4173.6932,0.7386,8.24829545,27.0,17.16579545,5.70181818,0.7273,86.26034858,2.0,21.0
1407,153347,a,38.0,6.0,5.0,64.0,81.0,0.1235,0.8765,101.4815,0.0,4189.1235,0.7037,8.82201605,24.0,22.3908642,4.98641975,0.7037,64.41753472,3.0,18.0
1408,153347,a,38.0,8.0,-4.0,45.0,71.0,0.1831,0.8169,100.4225,0.0563,3599.0986,0.6197,7.78896901,20.0,18.82802817,4.42830986,0.7183,68.69506173,2.0,19.0
1409,153347,a,38.0,10.0,-11.0,47.0,50.0,0.08,0.92,100.0,0.0,3611.72,0.72,7.968006,15.0,17.9502,4.5878,0.88,47.74231678,1.0,10.0
1410,153347,a,38.0,11.0,-29.0,36.0,23.0,0.0435,0.9565,100.0,0.0,3331.087,0.7826,6.84855652,5.0,18.14869565,4.41173913,0.7826,30.01003086,1.0,2.0
1411,153466,a,38.0,1.0,28.0,40.0,47.0,0.0426,0.9574,100.0,0.0851,5079.234,0.8085,10.97765957,24.0,20.308723399999998,5.52978723,0.8723,84.83819444,2.0,13.0
1412,153466,a,38.0,2.0,-36.0,68.0,62.0,0.0484,0.9516,100.0,0.1129,6137.6774,0.7419,9.70537903,26.0,18.51516129,6.01693548,0.7419,75.96936275,2.0,30.0
1413,153466,a,38.0,3.0,6.0,32.0,36.0,0.0,1.0,104.1667,0.0556,5418.6944,0.75,11.34860833,14.0,19.51888889,6.03555556,0.8611,76.62586806,2.0,33.0
1414,153466,a,38.0,4.0,13.0,38.0,37.0,0.027000000000000003,0.973,100.5405,0.0541,5773.8919,0.8378,8.67387297,10.0,16.14243243,5.57783784,0.8919,62.26169591,1.0,9.0
1415,153466,a,38.0,5.0,-15.0,51.0,51.0,0.0196,0.9804,101.7647,0.0588,5251.1569,0.902,9.7928098,13.0,19.04411765,5.72313725,0.8627,71.17810458,2.0,19.0
1416,153466,a,38.0,7.0,-1.0,48.0,48.0,0.0417,0.9583,100.4167,0.0208,4320.0,0.8333,10.44096667,24.0,18.28291667,4.96333333,0.8958,60.73090278,1.0,17.0
1417,153466,a,38.0,8.0,-21.0,47.0,31.0,0.0,1.0,100.6452,0.0,5540.6774,0.9032,12.76720645,16.0,19.08419355,5.45967742,0.9032,48.69858156,2.0,16.0
1418,153466,a,38.0,9.0,3.0,26.0,33.0,0.0,1.0,100.0,0.0606,4128.8788,0.9697,10.14140303,11.0,21.82333333,5.01212121,0.9394,73.32799145,1.0,9.0
1419,153466,a,38.0,11.0,-1.0,16.0,18.0,0.0,1.0,100.0,0.0,3768.6667,0.9444,8.71018333,5.0,14.46388889,4.62388889,1.0,59.37152778,2.0,3.0
1420,156020,a,33.0,,,,,,,,,,,,,,,,,,
1421,156021,b,24.0,,,,,,,,,,,,,,,,,,
1422,156048,a,46.0,,,,,,,,,,,,,,,,,,
1423,156059,b,39.0,,,,,,,,,,,,,,,,,,
1424,157061,a,1.0,,,,,,,,,,,,,,,,,,
1425,157230,a,27.0,1.0,12.0,23.0,37.0,0.2432,0.7568,100.0,0.027000000000000003,5067.8378,0.5676,8.35540541,12.0,20.84540541,5.40756757,0.5946,93.36835749,2.0,9.0
1426,157230,a,27.0,3.0,-18.0,35.0,53.0,0.2453,0.7547,104.9057,0.0189,4988.8491,0.4717,11.10063396,25.0,17.13849057,5.72396226,0.5283,87.17857143,3.0,9.0
1427,157230,a,27.0,4.0,20.0,17.0,14.0,0.2143,0.7857,100.0,0.1429,7334.2857,0.4286,16.59285714,11.0,20.21142857,7.31785714,0.5,71.21895425,1.0,7.0
1428,157235,a,43.0,,,,,,,,,,,,,,,,,,
1429,157239,a,36.0,0.0,15.0,48.0,75.0,0.0667,0.9333,109.8267,0.0667,5376.1467,0.6533,8.20021867,20.0,26.53226667,6.36626667,0.7333,84.17013889,2.0,20.0
1430,157239,a,36.0,1.0,-3.0,63.0,97.0,0.1649,0.8351,103.8866,0.0722,5420.0619,0.6186,6.89089588,14.0,16.84412371,5.89041237,0.6907,79.07363316,2.0,18.0
